"Created-At","From-User","From-User-Id","To-User","To-User-Id","Language","Source","Text","Geo-Location-Latitude","Geo-Location-Longitude","Retweet-Count","Id"
6/8/23 5:45 PM,"Jhey","3245178330",,"-1","tl","<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>","pero priority ang maharlika fund oy unsa diay mo https://t.co/4JSobXxPKq",,,0.0,"1666743323804192769"
6/8/23 5:44 PM,"ket","3654988706",,"-1","en","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","RT @cleog00de: Analytes that require chilling. This mnemonics is brought to you by MAHARLIKA FUND. Good luck RMTs by August 2023. 

#rmt #m…",,,135.0,"1666743041879867393"
6/8/23 5:44 PM,"rodel sol","84251465",,"-1","en","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","RT @raissawriter: My Maharlika Fund story - Thanks for the insights @ravelasj, @EnricoPatiga, @znsuzara
https://t.co/i5lfvr8ueN?",,,21.0,"1666742974028599297"
6/8/23 5:41 PM,"hazy marie ? #SahodItaasPresyoIbaba","2178005138",,"-1","en","<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>","RT @upsystem: The @upsediliman has released a discussion paper on the Maharlika Investment Fund.

Read the full paper here: https://t.co/4C…",,,418.0,"1666742139735400448"
6/8/23 5:40 PM,"Gigi Bird","1514617143718940684",,"-1","en","<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>","RT @piacayetano: My major intervention on the Maharlika Investment Fund Bill. 

We'd like to ensure that the funds for Filipinos’ social se…",,,35.0,"1666742059909218305"
6/8/23 5:37 PM,"??? ??","995578814339010562",,"-1","en","<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>","fucking hated this man since day one!!! him in the senate irks when we had way better candidates who actually supported the rights of our ppl.. he works in labor rights yet he voted pro for the maharlika fund which is so anti-poor in the deepest sense ??? https://t.co/y2WHRSU5gF",,,0.0,"1666741138202718208"
6/8/23 5:37 PM,"Paxton","1543556437359484928",,"-1","en","<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>","all these political squabbles of the ruling class should be treated as mere diversions from REAL issues such as the problematic maharlika fund & disappearances of activists

duterte may be sidelined, but they can’t alienate her as she was the winning factor in the 2022 elections. https://t.co/oUQIdwGJMR",,,0.0,"1666741117684187136"
6/8/23 5:36 PM,"obsessed abbi ????","23920607",,"-1","en","<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>","RT @zryanverse: Whenever someone says an investment is a sure thing --- be afraid. be very afraid and run. 

There is literally no sure thi…",,,4.0,"1666740894589140993"
6/8/23 5:30 PM,"Abogado.com.ph","822343765926871040",,"-1","en","<a href='https://about.twitter.com/products/tweetdeck' rel='nofollow'>TweetDeck</a>","Dr. Raquel Fortun responded to Finance Secretary Benjamin Diokno regarding his defense of the Maharlika Investment Fund. The legal forensic pathologist said that the UP economists cannot be blamed for their mistrust.
#AbogadoSnitch
@Doc4Dead

https://t.co/SykGXZevYE",,,0.0,"1666739345221615622"
6/8/23 5:29 PM,"cy","366533403",,"-1","tl","<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>","EH KINAIN KA NA NG MAHARLIKA FUND MO E ??? https://t.co/MSQfS5f2Uj",,,0.0,"1666739210198601729"
